"key1","key2","name1","type1","name2","type2","guide","example_d0","example_p12"
34,8,"Fev-2","negative","Brd2-1","experimental","34_8",34,7
35,8,"Irx1-1","negative","Brd2-1","experimental","35_8",12,0
36,8,"Irx1-2","negative","Brd2-1","experimental","36_8",15,0
37,8,"Htr2c-1","negative","Brd2-1","experimental","37_8",29,0
38,8,"Htr2c-2","negative","Brd2-1","experimental","38_8",11,0
39,8,"Jarid2-1","experimental","Brd2-1","experimental","39_8",7,1
40,8,"Jarid2-2","experimental","Brd2-1","experimental","40_8",20,10
41,8,"Jarid2-3","experimental","Brd2-1","experimental","41_8",19,6
42,8,"Jmjd6-1","experimental","Brd2-1","experimental","42_8",25,0
43,8,"Jmjd6-2","experimental","Brd2-1","experimental","43_8",21,0
44,8,"Jmjd6-3","experimental","Brd2-1","experimental","44_8",24,16
45,8,"Kdm2a-1","experimental","Brd2-1","experimental","45_8",26,1
46,8,"Kdm2a-2","experimental","Brd2-1","experimental","46_8",20,2
47,8,"Kdm2a-3","experimental","Brd2-1","experimental","47_8",16,3
48,8,"Kdm4a-1","experimental","Brd2-1","experimental","48_8",20,0
49,8,"Kdm4a-2","experimental","Brd2-1","experimental","49_8",23,1
50,8,"Kdm4a-3","experimental","Brd2-1","experimental","50_8",35,0
51,8,"Lama1-1","negative","Brd2-1","experimental","51_8",31,0
52,8,"Lama1-2","negative","Brd2-1","experimental","52_8",26,1
53,8,"Moz-1","experimental","Brd2-1","experimental","53_8",40,0
54,8,"Moz-2","experimental","Brd2-1","experimental","54_8",22,2
55,8,"Moz-3","experimental","Brd2-1","experimental","55_8",24,1
56,8,"Ncoa2-1","experimental","Brd2-1","experimental","56_8",31,2
57,8,"Ncoa2-2","experimental","Brd2-1","experimental","57_8",5,0
58,8,"Ncoa2-3","experimental","Brd2-1","experimental","58_8",0,0
59,8,"Ncoa3-1","experimental","Brd2-1","experimental","59_8",19,2
60,8,"Ncoa3-2","experimental","Brd2-1","experimental","60_8",43,4
61,8,"Ncoa3-3","experimental","Brd2-1","experimental","61_8",16,3
62,8,"Nmu-1","negative","Brd2-1","experimental","62_8",21,0
63,8,"Nmu-2","negative","Brd2-1","experimental","63_8",23,0
64,8,"Opn4-1","negative","Brd2-1","experimental","64_8",29,1
65,8,"Opn4-2","negative","Brd2-1","experimental","65_8",29,7
66,8,"Rosa21-1","negative","Brd2-1","experimental","66_8",3,0
67,8,"Rosa26-2","negative","Brd2-1","experimental","67_8",27,0
68,8,"Rpa3-1","positive","Brd2-1","experimental","68_8",17,0
69,8,"Rpa3-2","positive","Brd2-1","experimental","69_8",24,0
70,8,"Rpa3-3","positive","Brd2-1","experimental","70_8",30,0
71,8,"Setd2-1","experimental","Brd2-1","experimental","71_8",27,0
72,8,"Setd2-2","experimental","Brd2-1","experimental","72_8",28,0
73,8,"Setd2-3","experimental","Brd2-1","experimental","73_8",35,0
74,8,"Setd5-1","experimental","Brd2-1","experimental","74_8",21,0
75,8,"Setd5-2","experimental","Brd2-1","experimental","75_8",13,0
76,8,"Setd5-3","experimental","Brd2-1","experimental","76_8",27,0
77,8,"Sirt1-1","experimental","Brd2-1","experimental","77_8",56,1
78,8,"Sirt1-2","experimental","Brd2-1","experimental","78_8",37,2
79,8,"Sirt1-3","experimental","Brd2-1","experimental","79_8",40,1
80,8,"Suv39h1-1","experimental","Brd2-1","experimental","80_8",23,0
81,8,"Suv39h1-2","experimental","Brd2-1","experimental","81_8",12,0
82,8,"Suv39h1-3","experimental","Brd2-1","experimental","82_8",19,0
83,8,"Suv420h1-1","experimental","Brd2-1","experimental","83_8",24,0
84,8,"Suv420h1-2","experimental","Brd2-1","experimental","84_8",43,0
